,msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,Unnamed: 0,is_churn,city,bd,gender,registered_via,registration_init_time
151,VdvSudQjTMgIC5Mhk1MqTUrO6TvrP9ZjEexDedCk8lg=,41,30,149,149,1,2015-07-11,2017-05-30,0,13201,1,5,31,female,7,2013-04-01
152,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-02-21,2018-10-29,0,12336,0,15,34,male,7,2010-12-24
153,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-07-25,2020-08-27,0,12336,0,15,34,male,7,2010-12-24
154,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-02-25,2018-12-24,0,12336,0,15,34,male,7,2010-12-24
155,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-01-10,2018-06-02,0,12336,0,15,34,male,7,2010-12-24
156,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-05-22,2019-11-26,0,12336,0,15,34,male,7,2010-12-24
157,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-01-25,2018-09-03,0,12336,0,15,34,male,7,2010-12-24
158,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,99,99,1,2017-03-24,2017-04-24,0,12336,0,15,34,male,7,2010-12-24
159,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-09-22,2021-03-29,0,12336,0,15,34,male,7,2010-12-24
160,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-08-10,2020-09-27,0,12336,0,15,34,male,7,2010-12-24
161,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-05-21,2019-10-26,0,12336,0,15,34,male,7,2010-12-24
162,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-10-21,2021-06-29,0,12336,0,15,34,male,7,2010-12-24
163,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-05-25,2019-12-27,0,12336,0,15,34,male,7,2010-12-24
164,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-04-21,2019-06-26,0,12336,0,15,34,male,7,2010-12-24
165,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-11-21,2021-10-29,0,12336,0,15,34,male,7,2010-12-24
166,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,0,0,119,1,2015-05-10,2019-09-25,0,12336,0,15,34,male,7,2010-12-24
167,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,129,129,1,2015-12-12,2022-02-07,0,12336,0,15,34,male,7,2010-12-24
168,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-09-21,2021-02-27,0,12336,0,15,34,male,7,2010-12-24
169,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,0,0,149,1,2015-04-25,2019-08-25,0,12336,0,15,34,male,7,2010-12-24
170,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-10-25,2021-08-30,0,12336,0,15,34,male,7,2010-12-24
171,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-04-22,2019-07-26,0,12336,0,15,34,male,7,2010-12-24
172,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-10-10,2021-05-29,0,12336,0,15,34,male,7,2010-12-24
173,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-10-23,2021-07-30,0,12336,0,15,34,male,7,2010-12-24
174,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-02-22,2018-11-26,0,12336,0,15,34,male,7,2010-12-24
175,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-06-22,2020-03-26,0,12336,0,15,34,male,7,2010-12-24
176,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-08-22,2020-11-28,0,12336,0,15,34,male,7,2010-12-24
177,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-01-22,2018-08-03,0,12336,0,15,34,male,7,2010-12-24
178,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-11-10,2021-09-29,0,12336,0,15,34,male,7,2010-12-24
179,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-07-21,2020-06-26,0,12336,0,15,34,male,7,2010-12-24
180,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-07-22,2020-07-27,0,12336,0,15,34,male,7,2010-12-24
181,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-01-21,2018-07-03,0,12336,0,15,34,male,7,2010-12-24
182,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-03-21,2019-02-24,0,12336,0,15,34,male,7,2010-12-24
183,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-03-22,2019-03-27,0,12336,0,15,34,male,7,2010-12-24
184,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-06-10,2020-01-26,0,12336,0,15,34,male,7,2010-12-24
185,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-11-25,2021-12-28,0,12336,0,15,34,male,7,2010-12-24
186,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-06-21,2020-02-25,0,12336,0,15,34,male,7,2010-12-24
187,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-09-10,2021-01-28,0,12336,0,15,34,male,7,2010-12-24
188,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-02-10,2018-10-01,0,12336,0,15,34,male,7,2010-12-24
189,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-07-10,2020-05-26,0,12336,0,15,34,male,7,2010-12-24
190,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-06-25,2020-04-25,0,12336,0,15,34,male,7,2010-12-24
191,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-12-10,2022-01-28,0,12336,0,15,34,male,7,2010-12-24
192,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-08-25,2020-12-29,0,12336,0,15,34,male,7,2010-12-24
193,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-11-22,2021-11-28,0,12336,0,15,34,male,7,2010-12-24
194,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-03-10,2019-01-24,0,12336,0,15,34,male,7,2010-12-24
195,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,119,1,2015-04-10,2019-05-27,0,12336,0,15,34,male,7,2010-12-24
196,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-12-12,2022-01-18,1,12336,0,15,34,male,7,2010-12-24
197,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-08-21,2020-10-28,0,12336,0,15,34,male,7,2010-12-24
198,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-09-25,2021-04-28,0,12336,0,15,34,male,7,2010-12-24
199,WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,2015-03-25,2019-04-27,0,12336,0,15,34,male,7,2010-12-24
200,WVB65GuT+mIylG1reiEVefyh3EtYKOhn5XvqbedTxiQ=,41,30,99,99,1,2017-03-27,2017-04-27,0,5477,0,1,0,,7,2016-03-27
201,XZ5OUw4s3Oszu01LaxHzlibxReXAfdnqXyM9eDM6dk0=,38,90,447,447,0,2017-03-27,2017-06-25,0,589,1,1,0,,9,2016-11-16
202,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,129,129,1,2017-03-13,2017-04-13,0,100,0,6,29,male,7,2012-07-04
203,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-10-01,2018-06-04,0,100,0,6,29,male,7,2012-07-04
204,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-11-21,2018-09-03,0,100,0,6,29,male,7,2012-07-04
205,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,119,119,1,2015-12-01,2018-10-04,0,100,0,6,29,male,7,2012-07-04
206,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-12-21,2018-11-04,0,100,0,6,29,male,7,2012-07-04
207,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,0,0,119,1,2015-05-01,2017-08-02,0,100,0,6,29,male,7,2012-07-04
208,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-05-21,2017-09-02,0,100,0,6,29,male,7,2012-07-04
209,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-07-01,2017-12-02,0,100,0,6,29,male,7,2012-07-04
210,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-04-01,2017-06-02,0,100,0,6,29,male,7,2012-07-04
211,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-06-01,2017-10-02,0,100,0,6,29,male,7,2012-07-04
212,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-03-21,2017-05-03,0,100,0,6,29,male,7,2012-07-04
213,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-09-21,2018-05-04,0,100,0,6,29,male,7,2012-07-04
214,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-03-01,2017-04-02,0,100,0,6,29,male,7,2012-07-04
215,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-10-21,2018-07-05,0,100,0,6,29,male,7,2012-07-04
216,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-07-21,2018-01-02,0,100,0,6,29,male,7,2012-07-04
217,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-09-01,2018-04-04,0,100,0,6,29,male,7,2012-07-04
218,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-06-21,2017-11-01,0,100,0,6,29,male,7,2012-07-04
219,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,119,1,2015-08-01,2018-02-02,0,100,0,6,29,male,7,2012-07-04
220,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,119,119,1,2015-11-01,2018-08-04,0,100,0,6,29,male,7,2012-07-04
221,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-08-21,2018-03-05,0,100,0,6,29,male,7,2012-07-04
222,Z/CWZWKjakchP2wBEdCZlBCeba3gJDVBvBO/NkXeKuo=,41,30,149,149,1,2015-04-21,2017-07-02,0,100,0,6,29,male,7,2012-07-04
223,ZZZHSpkxY613Z/UhUf1YL+r2d9iXw41DLmI1ypTCb1M=,36,30,180,180,1,2017-03-10,2017-03-09,1,13344,0,4,37,male,9,2011-02-27
224,ZZZHSpkxY613Z/UhUf1YL+r2d9iXw41DLmI1ypTCb1M=,36,30,180,180,0,2017-03-11,2017-04-10,0,13344,0,4,37,male,9,2011-02-27
225,ariVdGgAGY7f+EPjRScJu5ms66zVG8YuFt2ui7ncKFc=,39,30,149,149,1,2017-03-31,2017-05-07,0,10001,0,22,28,female,9,2005-12-03
226,ariVdGgAGY7f+EPjRScJu5ms66zVG8YuFt2ui7ncKFc=,39,30,149,149,1,2017-02-28,2017-04-07,0,10001,0,22,28,female,9,2005-12-03
227,c2k5NzS7iA4WNzBiL8Nytnka1y0gm3hggsmI20UlUCY=,41,30,99,99,1,2017-03-27,2017-04-27,0,1902,0,13,35,female,7,2011-03-04
228,dbDkjxqTCXMFpul2yqsep3mRICXLzv0TjXUxCCxnEW4=,37,30,149,149,1,2017-03-23,2017-04-22,0,15417,0,13,35,male,3,2013-04-27
229,etLu8MOe4twp2PE4Fg7FgnZVXOCHHdTAch7nSYefTT4=,41,30,149,149,1,2017-03-10,2017-04-10,0,15467,0,1,0,,7,2016-10-11
230,gwaICU+ijhgTx4dDo7oCmOKtJkxX2vvVAWincRl5R0k=,39,30,149,149,1,2017-03-31,2017-05-04,0,16661,0,6,27,male,9,2016-11-05
231,gwaICU+ijhgTx4dDo7oCmOKtJkxX2vvVAWincRl5R0k=,39,30,149,149,1,2017-02-28,2017-04-04,0,16661,0,6,27,male,9,2016-11-05
232,iNaUywgsd+rYGNdKQNFa+3lfm3md/vLCacMdiosfcsw=,29,30,180,180,1,2017-03-08,2017-04-08,0,4621,0,13,33,male,9,2007-10-29
233,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-07-20,2018-01-19,0,9293,0,1,0,,7,2013-03-21
234,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-12-20,2018-10-21,0,9293,0,1,0,,7,2013-03-21
235,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-04-20,2017-06-19,0,9293,0,1,0,,7,2013-03-21
236,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-09-20,2018-05-21,0,9293,0,1,0,,7,2013-03-21
237,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-11-20,2018-08-21,0,9293,0,1,0,,7,2013-03-21
238,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-12-20,2018-11-21,0,9293,0,1,0,,7,2013-03-21
239,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-11-20,2018-09-20,0,9293,0,1,0,,7,2013-03-21
240,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-10-20,2018-07-22,0,9293,0,1,0,,7,2013-03-21
241,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,99,99,1,2017-03-04,2017-04-04,0,9293,0,1,0,,7,2013-03-21
242,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-03-20,2017-04-19,0,9293,0,1,0,,7,2013-03-21
243,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-08-20,2018-02-19,0,9293,0,1,0,,7,2013-03-21
244,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-07-20,2017-12-19,0,9293,0,1,0,,7,2013-03-21
245,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-10-20,2018-06-21,0,9293,0,1,0,,7,2013-03-21
246,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-09-20,2018-04-21,0,9293,0,1,0,,7,2013-03-21
247,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-04-20,2017-07-19,0,9293,0,1,0,,7,2013-03-21
248,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-03-20,2017-05-20,0,9293,0,1,0,,7,2013-03-21
249,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-08-20,2018-03-22,0,9293,0,1,0,,7,2013-03-21
250,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-05-20,2017-08-19,0,9293,0,1,0,,7,2013-03-21
251,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-06-20,2017-11-18,0,9293,0,1,0,,7,2013-03-21
252,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-05-20,2017-09-19,0,9293,0,1,0,,7,2013-03-21
253,iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,2015-06-20,2017-10-19,0,9293,0,1,0,,7,2013-03-21
254,jrepLi0dG3t4on/9dlMUSsc8IbIujyumLFioRK+x/pY=,41,30,149,149,1,2017-03-13,2017-04-13,0,9076,0,1,0,,7,2015-04-13
255,jyHdhSn35x6KhZwZ2ww6eNVM/93291FjyPfDuxklJX0=,34,30,149,149,1,2017-03-31,2017-05-06,0,15592,0,15,23,female,3,2012-05-20
256,jyHdhSn35x6KhZwZ2ww6eNVM/93291FjyPfDuxklJX0=,34,30,149,149,1,2017-02-28,2017-04-06,0,15592,0,15,23,female,3,2012-05-20
257,kHlkdMLut+1nYSZ0uSMWS17FrOpSj+syCNRUFF+wLpQ=,38,30,149,149,0,2017-03-06,2017-04-06,0,6043,1,22,28,male,3,2013-03-11
258,mgtJL7UAQkCblN4Bgb4jvQ4VzGnA/EWlahpWoe9fIkA=,41,30,99,99,1,2017-03-04,2017-04-04,0,5401,0,1,0,,7,2016-03-04
259,nZm/4lejZMV3ps5YIouR/t7tDveRwcJXRQvuh44+ktE=,39,30,149,149,1,2017-03-31,2017-05-06,0,14971,0,13,24,female,3,2013-11-01
260,nZm/4lejZMV3ps5YIouR/t7tDveRwcJXRQvuh44+ktE=,39,30,149,149,1,2017-02-28,2017-04-06,0,14971,0,13,24,female,3,2013-11-01
261,oD2bQJVcdGmPYI0yzhNAHa6FgPUYkrdGqlNke5yv70o=,41,30,99,99,1,2017-03-17,2017-04-17,0,13343,0,1,0,,7,2015-07-18
262,onXXiTFnBu1+Kv002Bh6e/zt/QBAH3l2uZYVdg3AxLk=,38,30,149,149,0,2017-03-06,2017-04-07,0,13560,0,21,20,male,9,2015-12-02
263,p+tAycZnAUrp2m51gPFqu++3mRk0VgHhSlG0161ENJE=,36,30,180,180,1,2017-03-16,2017-04-15,0,17509,0,8,42,female,9,2008-05-25
264,qIrncqLHvdbNjSMvi87vgVPaElycfUEbM9t4QQdbPTE=,41,30,100,100,1,2017-03-23,2017-04-24,0,219,0,1,0,,7,2010-03-28
265,qOisEK16ararlAokY7iJFK3Kzq40jidGJ21srhYeeH4=,41,30,149,149,1,2017-03-17,2017-04-17,0,2892,0,1,0,,7,2015-04-18
266,qXTRPgx0nGSNWQplUqYdy/mRdBKtJ1GM/Bt6uGQWFSk=,34,30,149,149,1,2017-02-28,2017-05-01,0,154,0,5,39,male,9,2004-08-07
267,qXTRPgx0nGSNWQplUqYdy/mRdBKtJ1GM/Bt6uGQWFSk=,34,30,149,149,1,2017-03-31,2017-05-31,0,154,0,5,39,male,9,2004-08-07
268,r6PlQNN/8aSWimMl94VVzc4DPKBzEOxU1M3nLveGSkg=,41,30,99,99,1,2017-03-06,2017-04-06,0,14517,0,1,0,,7,2015-02-25
269,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-09-21,2018-04-23,0,12486,0,1,0,,7,2010-08-18
270,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-04-21,2017-06-21,0,12486,0,1,0,,7,2010-08-18
271,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-03-21,2017-04-21,0,12486,0,1,0,,7,2010-08-18
272,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-10-21,2018-06-23,0,12486,0,1,0,,7,2010-08-18
273,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-09-21,2018-05-23,0,12486,0,1,0,,7,2010-08-18
274,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-05-21,2017-08-21,0,12486,0,1,0,,7,2010-08-18
275,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-08-21,2018-03-24,0,12486,0,1,0,,7,2010-08-18
276,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-06-21,2017-11-20,0,12486,0,1,0,,7,2010-08-18
277,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-07-21,2017-12-21,0,12486,0,1,0,,7,2010-08-18
278,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-12-21,2018-10-23,0,12486,0,1,0,,7,2010-08-18
279,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-03-21,2017-05-22,0,12486,0,1,0,,7,2010-08-18
280,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-07-21,2018-01-21,0,12486,0,1,0,,7,2010-08-18
281,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-08-21,2018-02-21,0,12486,0,1,0,,7,2010-08-18
282,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-04-21,2017-07-21,0,12486,0,1,0,,7,2010-08-18
283,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-11-21,2018-08-23,0,12486,0,1,0,,7,2010-08-18
284,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-06-21,2017-10-21,0,12486,0,1,0,,7,2010-08-18
285,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-12-21,2018-11-23,0,12486,0,1,0,,7,2010-08-18
286,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2017-03-11,2017-04-11,0,12486,0,1,0,,7,2010-08-18
287,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-11-21,2018-09-22,0,12486,0,1,0,,7,2010-08-18
288,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-10-21,2018-07-24,0,12486,0,1,0,,7,2010-08-18
289,rv7Ux5qzAqXxbI9zC7fiFXB3wtOOVep3H5Mg8S7zTz8=,41,30,149,149,1,2015-05-21,2017-09-21,0,12486,0,1,0,,7,2010-08-18
290,s0TD84ltsSYR5pGzX+fX7iQyC4IMwaCP/GkfIV9W88s=,39,30,149,149,1,2017-02-28,2017-04-21,0,5240,0,15,31,female,9,2011-05-20
291,s0TD84ltsSYR5pGzX+fX7iQyC4IMwaCP/GkfIV9W88s=,39,30,149,149,1,2017-03-31,2017-05-21,0,5240,0,15,31,female,9,2011-05-20
292,sCcX6DGwhjWzj1y8LcTc3uhkNYuMG2Aq8eNWpqtkbsM=,41,30,99,99,1,2017-03-25,2017-04-25,0,13118,0,1,0,,7,2013-06-28
293,sQB2hXD3DaIswhnZt9hiB8cGE2ANNnmr/9uhqaXBwT4=,32,410,1788,1788,0,2017-03-21,2018-05-08,0,17383,1,15,20,female,9,2007-09-19
294,scRFeC95AvbnOtLgbgcGWo7FnboZ4Qx28SxDVdNruJo=,40,30,149,149,1,2017-03-19,2017-04-23,0,3989,0,13,0,,3,2012-11-14
295,sn/lWhHYsWzqq48c6D2fxHXPqMO3LgelRzcOfIwpudI=,38,30,149,149,0,2017-03-31,2017-04-30,0,2679,0,1,41,male,4,2015-12-02
296,syIdCcxBZ4PuxSbxYNK8kknQOG8UPmZ14o91L7JYOkQ=,37,30,149,149,1,2017-03-03,2017-04-02,0,7336,0,22,25,female,9,2008-06-29
297,tgh9xrpkZXFQeAKe4iFbL9JekFqemhAzViFBOcwzTkA=,38,30,149,149,0,2017-03-10,2017-04-09,0,12923,0,1,0,,9,2015-02-01
298,uVg5gNuHwWHc3FF5bC2vghZrF0IKu+Y8CULHrthWqsg=,41,30,129,129,1,2017-03-14,2017-04-14,0,15029,0,1,0,,7,2014-11-20
299,vR+JOzPNj004Ct3ATwsTs4vOBLo7IazVPKXcbrrkjAI=,41,30,99,99,1,2017-03-04,2017-04-05,0,17161,0,1,0,,7,2013-02-06
300,w5vLcMk0YA038dAAczqeePnvLyT/jCvdvkNiSCBfnjA=,40,30,149,149,1,2017-03-10,2017-04-09,0,12519,0,22,36,male,3,2012-12-21
301,w7xoKaUyWtrKcBllepLIOJQQe9IkjanX7vicI3Px7hs=,41,30,99,99,1,2017-03-08,2017-04-08,0,7574,0,1,0,,7,2015-08-09
302,xw+RJgZWFtZ7ffDdik8Z4cHdwAOOtV4JhsB+pehh7MY=,41,30,99,99,1,2017-03-31,2017-04-30,0,1031,0,1,0,,7,2016-02-28
303,y72TTW7PwOCa1SpEFbrE5u73VjyQbxrIsadH5dZkAcA=,41,30,99,99,1,2017-03-06,2017-04-06,0,14459,0,1,0,,7,2010-06-24
304,yABGsFFqTctk/xnMj67nHmnisCwdue7XYxkYGOe9BGE=,39,30,149,149,1,2017-03-31,2017-05-06,0,8642,0,13,36,female,9,2011-06-23
305,yABGsFFqTctk/xnMj67nHmnisCwdue7XYxkYGOe9BGE=,39,30,149,149,1,2017-02-28,2017-04-06,0,8642,0,13,36,female,9,2011-06-23
