msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
tAJ3nX5zxn7QxZVB45a8YYqblshbj7BdDZkIRWW5kOk=,39,30,149,149,1,20170331,20170509,0
uMlTQXsFPd3SBsvaoVHk4ykUHwaI10jqesdO+pwngPM=,41,30,99,99,1,20170320,20170420,0
vBdJdqGEgcHy1GroA6Zafj5/LRqGnGv2jgbalVrvslM=,41,30,99,99,1,20170306,20170406,0
vkgBCS/CyPtxCTT09wj7dSnSN5CTVnEO2csk2M5j9Zs=,41,30,99,99,1,20170302,20170402,0
vpBTDo9Sv/5My/tu89kyhu+X++VfT9OfOSWNCZjxSeo=,41,30,99,99,1,20170325,20170425,0
vtJp4mQ0Dm9T9F1gp2uCsJMRN7esriDR2DnU4K2fGok=,41,30,99,99,1,20170302,20170402,0
wduZ4NxrXZ289lNRg1NP7vX3Y54nlNAzk+DP+mVzTYA=,41,30,149,149,1,20170309,20170409,0
wsn3m2ZqiD18YCBwYcjXWk8e2O2WRTGUyZwTFTL6Oak=,41,30,99,99,1,20170311,20170411,0
xHjl7ZzGcJxpnKBM37D6mds2jMxgTipFHCBjW/uYLX8=,41,30,149,149,1,20170303,20170403,0
xP2cx6dW5YzYLJq54HQs8D0BRkPnS3R8bsWFZUlwIW8=,39,30,149,149,1,20170228,20170404,0
xjr6BV8aI8Sh+pisKMPZamBerZWxPi1Uk08zQmNIDCE=,41,30,100,100,1,20170325,20170424,0
yKv1FVTHvEScfqYLtiQRjVv7SCTWqUIUEhSZDeOHtBc=,41,30,99,99,1,20170312,20170412,0
yZZYHTw1JMCdv8TIpGO2/wxzDaxlA1iXM/uS0z9mMnU=,38,30,149,149,0,20170308,20170407,0
ygfZlCMc/taNmS2JjSqGzdCqZwmSqYgCWrcSC2x30RE=,34,30,149,149,1,20170331,20170430,0
z/p6JeCTLRVgxkb6458xIGBeZTAySWByyVKcCiiSX5U=,39,30,149,149,1,20170331,20170517,0
zCMfvUFyFP9Ool2PUEpIfl750SrFfyeqCEbJcJP/K+o=,41,30,100,100,1,20170306,20170406,0
zDHPYuO/uTmO4UgDWWe+gP5CYwawgyzM66zovEny+EE=,38,30,149,149,0,20170106,20170420,0
zXIXt57GK5rJuX+IKjLo+iLjR0O+Pr8b7Jql799PXOs=,41,30,149,149,1,20170310,20170310,1
+8sSE8+8gISZyUbPtbsd+moVo63JlmiW5sUUdvs6bd8=,41,30,149,149,1,20170304,20170404,0
1/tneDiKFqfLhP2wfqthrQntGAr/jAZ+PAwZaZWKk0g=,41,30,149,149,1,20170331,20170430,0
1oPPZloexVty1ezpj8S/UJ9e3wYam3h/QMQbEXVU1Yc=,41,30,99,99,1,20151125,20171116,0
22eXZE6MTi1Jr/tW/sV9173ud/Hm/8rZgRCzfqBlmMs=,38,30,149,149,0,20170322,20170421,0
2kVQzd4YJZVWVAi8TGjQ0QoKdSRG60lFVkH7cPWYVOM=,31,30,149,149,1,20170331,20170430,0
3savhay6D8+Eim0XNmVP1QcpIwkkfX+OoOcIDTZBpGA=,39,30,149,149,1,20170228,20170406,0
462OUbnE9fe/58NdGtDyGMCT0OL1wtcHZGfA+fmsfyU=,41,30,99,99,1,20170307,20170407,0
5BKFobvkbPRQeaAC7lhzbUBBHfI8divMX22acMApxjk=,41,30,99,99,1,20170307,20170407,0
6FRsuqJsUetZY8eHqwCmlzZdoPpRWAMFB1h5uCyUKzk=,37,30,149,149,1,20170324,20170423,0
7TSrn71PiXVBWsBK99q1Ie07U3IrJz5QVYswRf6P97c=,41,30,99,99,1,20170326,20170427,0
8HC2VZM/p9c3yKFGnO+/CP1HKhtyA8vjtSHYNi4wb2I=,41,30,99,99,1,20170309,20170409,0
8bg6rzMYAU1YTNHWhbBW+tDh0g1QzugnMvI0QYkDo9I=,39,30,149,149,1,20170331,20170528,0
8v2akBzw4vmAKi5ax8cCTQlE6GlpuD9oUpFnQLpnVUY=,41,30,99,99,1,20170321,20170421,0
9FQeMxifSsHu/fszUTOSSVSuU43qubqkRjbmWdOs3f8=,27,30,149,149,1,20170301,20170321,1
A0WxL5O7b9ovQlc2ZVIvur41c7rRJEBoOvT7oa04YvA=,41,30,149,149,1,20151001,20170424,0
AmrWo0tEZ3AeVWyMySzcjuQ6exe1fvEzVXSM82GhXkc=,41,30,99,99,1,20170327,20170427,0
AoucN7krtwccqI7oO5xKwjlAU5gv2CPxEhNLOjxdEXs=,40,30,149,149,1,20170319,20170326,1
AwkNA5udOm3yaFHlBUmLT8XeSodAOjE51Ra9IiX+akw=,41,30,100,100,1,20170310,20170409,0
BHXrb5/sHuQ9dazzwb8KaV5WKf3u58EOHpGXpGNP/cA=,15,90,300,300,0,20170124,20170426,0
Bn2ylsc20yGyvzABxRveYQwnhkYZ31MSjhuVFlHkeHM=,40,30,149,149,1,20170327,20170426,0
DFe62/Xt4BsfdA7kR7yBBYjpNdNqwyaIK6Bn4zWq18U=,41,30,99,99,1,20170331,20170430,0
DkSfG9WNw62Ccx/oFgtUXdFnE7fdciI3Gb/uph1V6S0=,37,30,149,149,1,20170305,20170404,0
EA4MedEUr4oMEgvXFp/1/LKi3cAJpGplpIaagRkpKKg=,41,30,129,129,1,20160106,20170717,0
EI+kWaHimwolnSTrH6lz4aF83PiCVvcMbpifbtKcD5A=,33,30,149,149,1,20170331,20170430,0
FWCNAZ04izbuzli1wxdi3BNymXva+QuQr84umPsovO8=,36,30,180,180,1,20170322,20170421,0
G4oR+MJo8DeLypwddrJmTBtt/fph1kOkPOPUvzEzhNg=,41,30,99,99,1,20170304,20170404,0
GeMDKggip+j8Q3du2UbpLR4rOagCHcu9Gr9e6xRSuek=,41,30,99,99,1,20170327,20170427,0
GtL+PqnGPm/IIbZQjvj9eqJfqPMkpBl24knrXGc/vIQ=,29,30,180,0,1,20170314,20170315,0
Hh30e6/drNr/S9QNrbJr6XV4RJXZ7MXo/P5LTU3PNKU=,28,60,300,300,0,20170330,20170529,0
HqNbXNaKxvLvC99mwgwOmCwr3liQYgBcm+30xGAq3OA=,37,30,149,149,1,20170311,20170410,0
IqjISoIEwln9/wAMmL4Bhwce+c6MUvSzfEt0LRLe2rQ=,31,30,149,149,1,20170331,20170430,0
Jc6HcCzEbqDB0j/tZ6rH9X+37oXodoM19p6xsX3u2EA=,41,30,99,99,1,20170310,20170410,0
M76f42iQNTc1ii3pcXRLFCkumRuy1CYWnEcubmVIpwM=,41,30,99,99,1,20170327,20170427,0
MlOeZ9I2S+cQnKUVi2w5G7rV5K0iNYsfLcJLASc5ytg=,40,30,149,149,1,20170310,20170410,0
NBimd6LLuDxtZcKdpVJKLi3y1pX3wLzymohrFGKANKk=,41,30,99,99,1,20170310,20170410,0
NFltl+6xZ39/KNGK4sduki5mTdclo/dRxAua/xp9cZg=,41,30,129,129,1,20150422,20170723,0
OAegTlnKPBrlEDmQPMDuLy0Ept0jq2uxq89U36Alj0Q=,41,30,149,149,1,20150921,20180423,0
OxtFz5X+XrH3lcH5waJp7kFvi06ITx0tIAEAIqsz9NE=,41,30,99,99,1,20170331,20170430,0
Py3DgBgbePcQDpYlmE3e1ePEBP/l44sDCCjqg9BR/CY=,39,30,149,149,1,20170228,20170412,0
RyqR1M8fxXghFNFTlYPQNEi7IAhaFKVbblSlr9TsEMo=,38,410,1788,1788,0,20170302,20180423,0
UAQS1nR0Gnp+sPKfivcaDBZJam1cygq0kDxuH8OyfpA=,36,30,180,180,0,20170313,20170413,0
UVeMYEpSbsvqy6Cqm9XDHD2voSWrQfKtHuVp+T4NWSM=,30,30,149,149,1,20170301,20170331,0
W06g8XFA1tD+ZwXqGObbX0Tii523s10nBI+7l1nAsbk=,30,30,129,129,1,20170310,20170409,0
WYk09R+XAxlfWSwRSHu1NpAxnyrqtqzxZLfea4qPbmw=,41,30,99,99,1,20170327,20170427,0
XOJ5CA13NghGMrVccYL4aMeaJE09NHEo4LB95OPzghY=,41,30,149,149,1,20170312,20170412,0
YkH/BP7rFKNVHB0kKwzQWCd9Bbb3nAucH3pXyc8z+rY=,41,30,129,129,1,20170316,20170417,0
auPbBN9ryGd/vVGfae4w7r4F+/odM85ipj5hk6fDHf4=,41,30,149,149,1,20170308,20170409,0
boS1X4dvWbKZGZ/8F9u/UmMFNM1R1XILk0/K1zNV9dk=,34,30,149,149,1,20170331,20170430,0
cBb8BVG9qTqQ700nK3pKCjOvfnJqY3G0hphxqtBfaA0=,40,30,149,149,1,20170301,20170406,0
cLA+m2JBXxV1stp9r7YFwPGMa3KsgR95lyhaX4aNQT4=,38,30,149,149,0,20170326,20170425,0
cdcW1zF/UXji8nTjrSKJ+zaaAZHCvBbGh67JzJiFDxc=,39,30,149,149,1,20170228,20170405,0
dACOFkmPIXeM44ZnSWuzaGdKHWRGYVRDUPCh1MvBDfE=,41,30,149,149,1,20170326,20170426,0
dg3bGOZdfwFTeIIVh6EZbwt2f4q7NhcB+aUJKGzolgE=,39,30,149,149,1,20170228,20170423,0
eeMcyiKEi0Gs7fX9WI11CanhuE7ARatGS5AX/D6y6Dg=,41,30,99,99,1,20170331,20170430,0
ef0G/oeMWrvR7e/tm6imwfNIM+gC9Osf8P5qxka/YAE=,41,30,149,149,1,20150921,20170919,0
ev/BQ2MYSgrRx7eGgTRtM22456PA8XY8Zf85ewV8gF8=,41,30,99,99,1,20170322,20170422,0
fV3BxnSJ9zeuvLzdy/QmPP0Z8KFSl+SBOEpApHaxtxY=,41,30,99,99,1,20170321,20170421,0
fhGwgtztAY0M+un5eoQyMuLOgy3SHepb2/Gbww7q058=,41,30,99,99,1,20170310,20170410,0
g6j6RmoUw7CS1bQEvtj+wrB64tXNwxRG3qTw6J1obWI=,41,30,149,149,1,20151002,20171001,0
gXZ0/0UoYDESB1ABUXUb+SEISnFlH1PxnH7olHqAaPo=,30,30,129,129,1,20170314,20170413,0
hdr9o0yaNLIpkPvH1bx4E130OQ6NCfkyUn+bZUvNyvk=,41,30,99,99,1,20170329,20170430,0
j4zHYt2x6d5XW2G1GSSbFPcKshTJ9FmwPqx4r4/wP9c=,41,30,99,99,1,20170320,20170420,0
jhThhIKFkgRVuX3c81sMyb4PjHzZWIE7N9vg48ZKN2Q=,41,30,99,99,1,20170331,20170430,0
kAKdkZtH6ovmuUH9qxeq1lOkIRParC4tYTsKoOK6k9I=,41,30,99,99,1,20170311,20170411,0
kBmnpgboqDHVMVoFTbK+YsL+fEtN3C2INAK5TgS1H3o=,40,30,149,149,1,20170321,20170420,0
kFCcd1aYrNo6EsUQldiYtwHBWdJ/p1fJr84T3C12LGk=,41,30,99,99,1,20170302,20170402,0
kisa0nb4SD+9pisIEVzg6YWBOdNTPFUsgAoIp1U+ccY=,41,30,99,99,1,20170321,20170421,0
kj9WeNhm109q6qyjYvaiqo7F0sKY4wSajTElaMfGiC8=,41,30,99,99,1,20170326,20170426,0
krWRSHkjUL5NundPj+ZlEbFOVoxWVfyk7wWuucurpas=,41,30,99,99,1,20170315,20170315,1
mNOaa3mOUwssHotesW8qI94hKLR3U7EU+sHqi58HQsQ=,41,30,99,99,1,20170320,20170420,0
mQV0ACHAlfk+eHq8xsiPdWXo652dQOwLpVkb9uKWk2A=,41,30,99,99,1,20170305,20170405,0
md67kiMZVNmlet+zfiX062We9flO56DxFQLsOjJlsQ4=,41,30,129,129,1,20170305,20170406,0
mqA01l0X4nVyjn7E5wV7lqvVsnd9xUXsivRpReS9Fec=,36,30,180,180,0,20170317,20170416,0
nJm3lylY1S7g+0jJ5J4PEFK2Rj7LfMdusx5T9BO66O8=,39,30,149,149,1,20170331,20170529,0
nw6FIGSyIu9Debqq3ouGwL7S6kZLA/wtXEIv043d+3k=,31,30,149,149,1,20170331,20170430,0
o9yRbjxpsWRI3oabl1rcZCtsUTkQNwKcq0BJfYg6R2c=,41,30,149,149,1,20170310,20170310,1
oe0PiT3J1kFAqv7WTy9KIAo4cQgMo73G4lFZ7K4IO94=,37,30,149,149,1,20170327,20170426,0
pUZZp7MNCpQPopFzq+jdb0o2fHUDpfjz44dzxCO7es8=,33,30,149,149,1,20170331,20170430,0
paoM1bV1nMaRhOUg0WGgjrxWKX8Ul/G1ddYLLoMyjd0=,41,30,99,99,1,20170303,20170403,0
pgdchydCU0rrwcmZrx3VKGfUt7slNqSteW4O+jPHBHQ=,36,30,180,180,1,20170308,20170407,0
pwzUD9doMmeT3Mhn05xa86XsWre5J/a5GCZHilLF1oE=,41,30,99,99,1,20170323,20170424,0
qO1u5I+EcRJNJgLyjds1g7ojOB1TxrS02IE1YP2izps=,41,30,149,119,1,20150618,20180624,0
qULxpx//90yjEVF7tfeM4cd4lmflZRQCdvBasiihd5w=,41,30,100,100,1,20170311,20170411,0
qw2uUFI1dvxwita1xfhJucWMUkLbZPSgd7ePMPj0PDo=,41,30,149,149,1,20170327,20170427,0
r75Pf7kZ0bRrHRsk0lHPHWzXkcQH+cxdQRFNv6PDz1Y=,41,30,149,149,1,20170322,20170422,0
rXJcsPL68Y1xJVLNDwOFNYbuPGB3/ctPgjYGHfVMspw=,39,30,149,149,1,20170228,20170407,0
rZkk09cfs6Wsl7QonGgGutoIE0Y13VfeJmrPkWXMKdY=,39,30,149,149,1,20170228,20170429,0
rki8NIKlcwnCjGCj7/CvuJaknIqELNYgTSIz025S/AE=,41,30,99,99,1,20170312,20170412,0
s2J5zWap28saaNc4WsRAdoHPEgHHXlUPn4TexP4zKA0=,41,30,99,99,1,20170306,20170406,0
serJ8ZPNtYsoPKxT7jkLpLPVRfdgI8Zv0PyRb+Pth3o=,41,30,99,99,1,20170304,20170404,0
sjdwhwLs8BiFRn8re3bN3S76hdIsMx0XEBRou+CX40g=,41,30,99,99,1,20170308,20170701,0
srkW10o4a0BrsL3s4Zw6SLD05GQdeK3lkWH6j1FdZ0g=,41,30,149,149,1,20170306,20170406,0
t5o5jNmjtTc8zZEDUW5ok5FBwj6CC7lMr2oQNzVvq5c=,39,30,149,149,1,20170228,20170410,0
tf4RRCem6K58QJZzxKVqVFs2RdXkLZf2om1OBiA3s4k=,36,30,180,180,1,20170321,20170420,0
tjJ3Ktxrsb4qfRkI8JnP+jIdyRxeQ8fgsdArOfPMfe0=,41,30,99,99,1,20170317,20170417,0
tvFbP8UCcbmQw4X/SRJQNtDr62RMs3YbK4TvDuIoL7k=,41,30,99,99,1,20170326,20170326,1
u6K66jtRid45eCy18Uv4IzrD97VZhdfbvtWKI6APB7U=,41,30,99,99,1,20170312,20170412,0
vRNw12CzEpjawX46sknDpkH3oGLUZSDh+MSLFwrWNd0=,37,30,149,149,1,20170301,20170331,0
vhDiz2LX8/rfltGv5puxulhATAIl3GcnELCCf2vre4w=,39,30,149,149,1,20170331,20170511,0
wrYvLmnwjyG2RLdEBBej+BvEoVVI7X/GeI4K129+7bY=,41,30,99,99,1,20170314,20170414,0
ydGqZVmrKsl9zQ+pZwn6duq5eSQKs5ys1RLl9r34eTo=,39,30,149,149,1,20170228,20170411,0
zJq6cD66fUEwoDjxArsKocY5lOvcYUmD08zs1wmXHgs=,41,30,149,149,1,20170314,20170414,0
zfKQiVzqS/XTD+Ycy7v//3ohkXl3Ds9ecsvj/3IN5nc=,41,30,100,100,1,20170314,20170414,0
+yh0MBeqFK9KW46MErSbGPTP8TsJnL5S7OTfpBlK2d8=,36,30,180,180,0,20170305,20170404,0
/LDVVS+RKKDtk2bUAn4Kr/ecpj98whAvyI/96n0qVII=,41,30,99,99,1,20170326,20170426,0
/Nj1m6I9sr6EJ2YfG7BmdZDiICpuLCUWEKXXLzyE6gE=,41,30,149,149,1,20150713,20171213,0
/Nj1m6I9sr6EJ2YfG7BmdZDiICpuLCUWEKXXLzyE6gE=,41,30,149,149,1,20150913,20180503,0
/kiszavoRYjdKeplOKWECElMa+W3Yyrz9rjbHgh6ELk=,36,30,180,180,1,20170331,20170402,1
0GKgbeAW0tWk9uiLMP3m8Jfpe+KrQ8xfMOFFGnsiyS8=,41,30,149,149,1,20170302,20170402,0
0pEQPmJ2s9ZxAawZliLtWToxPbiTfFkegjA3Y0wTkGw=,33,30,149,149,1,20170331,20170430,0
1NQSwf/17hy9QD4rFQXKljGN5X6JUCfTURcjZ9DLwWA=,41,30,149,149,1,20170302,20170402,0
1OzC8JRucR7YU3TdPGroBwCCewLsWejarqF7Kdox+Ho=,40,30,149,149,1,20170322,20170421,0
20pIBM/c7DrLO2scUCbh2h4xNX+7/pGJXTMHAmLISq4=,35,7,0,0,0,20170220,20170612,0
2401uKzWuumKdV7dvciD9xzPxgSs/Q61Bt415Jp+sjE=,41,30,149,149,1,20170317,20170417,0
2n6l28K0pc0F8ro9Mg2TqPtKrzcG3wLOkI57g8fHxZE=,41,30,129,129,1,20170305,20170406,0
4Bd1s1kJWq+NKVjRC/SPHM7cBOmXJX1NyE/3iVVud/A=,41,30,99,99,1,20170318,20170418,0
5/bpFJU5qIYO3gwEv+SZgHE286HPz9X3WPhb7COBdxA=,41,30,99,99,1,20170321,20170421,0
5Ja4X0Z4FbgXjTy9ezMcHBFSuDgdUwdQug91kiw0BZY=,39,30,149,149,1,20170228,20170405,0
60O/cf/cD1MxYPJ1rA6Njc3J2Ogq9fGcWH8QBz9g99U=,41,30,149,149,1,20170310,20170410,0
6CCj+Zk40GIVtLGBp0vpkE6KbUfo/yPIws0jvHdryPM=,41,30,99,99,1,20170315,20170415,0
6k5lOtX8P6JEGKzC/bZDNR4rtgPDN2vWxYs9l6bGb9c=,39,30,149,149,1,20170331,20170504,0
6sOfVN5gzas8AXh5pKRrp5ZLW2eccn0ytaXcYzVyP0c=,41,30,149,149,1,20170312,20170412,0
72z/VWmC1qGECBEkn4Rf/OwXF92wyngPrvxhohe2TF4=,40,30,149,149,1,20170328,20170427,0
7MUDo8nIdpapakW/NZLUxaUMzquFP/AaAQ+hx5h1KLA=,41,30,149,149,1,20170311,20170411,0
7Wei0ZbY/iiCvlCkoXwWng1NjRBDf18iNtwMi1yM6eE=,32,360,1200,1200,0,20170315,20180313,0
8Bz49nZfRIVrecphYYRj7q3atetT+w3L3rGzTO7l0zc=,39,30,149,149,1,20170228,20170420,0
8ILkkAMnXvDNsVpp0tHuRRked1Via8GDf8SVWp/99Go=,41,30,99,99,1,20160813,20170726,0
AP0EGnep1LatxyCrZWO2y9iuxRV7c8WcOhnYvYNv+7k=,41,30,99,99,1,20170318,20170418,0
Agn4SsWFQmlTyIqlcwgr2dx2gXpaiiK3y/4IK8fxB4o=,40,30,149,149,1,20170322,20170421,0
AiyicPKQh3A2wc4zdEnxUwNTt+7KLq58EUWYh/t0LSw=,37,30,149,149,1,20170305,20170404,0
Ay+eQ8Jl+z9pvXRzmsTI5+uOUwYOuM8q39wJk3Z/nZs=,41,30,129,129,1,20170320,20170811,0
BH4duEG7itSjSJIUT0mDvcq6+4QzGbww/8y/9uz4sMc=,36,30,180,180,0,20170324,20170423,0
BoyPlA4lvyWXJSzVklKHkIEN5koWyMdp3+Sp5l5p6N4=,40,30,149,149,1,20170305,20170404,0
CK80elCICdD21kzFpbHulj3c+5pkoRmZedBWJjae3aM=,33,30,149,149,1,20170331,20170430,0
CXqxSzin9NkFW/XUii/3cTPsC/lYi7ZdLjnUMU5Xock=,41,30,99,99,1,20170308,20170408,0
D9xqkzB1bYDwS1n89pVaGBOPU/8kJSy3zTLauO0FksY=,39,30,149,149,1,20170228,20170422,0
DGiLmWEk+Be0ykZ0dkMaH5AjsvgLOmvPQ+J9vYEsy1w=,41,30,149,149,1,20151017,20180720,0
ECqdtV1uSSuFiXSYLhkeYBB68sVxHv8vLh2PLeFlJ+g=,41,30,149,149,1,20170324,20170424,0
EPB4tQGRQmMroTwC3bezcTHqtX70WB1sEB6DtiM+vtE=,41,30,149,149,1,20170302,20170303,1
FOFlzP+3ltWTFg00NcDbZkSmyqFukGLKpe1cQBf3lrc=,31,30,149,149,1,20170331,20170430,0
GGR4Gr7GQDUyzY6oJ6vP2DAkM2BEXy9rCyYYNeAzGLY=,41,30,99,99,1,20170319,20170419,0
HMzYRFbETEq+pQmbfO08CHm5pcKCn7gl722hkvGtRs8=,41,30,99,99,1,20170322,20170422,0
Imi9hWLvbx8fGbQG1CsMx7q1X4Mc5ATJ4K1g6V9LWgc=,41,30,149,149,1,20170310,20170410,0
InewvnoH8qWjmIYarOCq/c2tRoeFY7GK2mqnw2BkziA=,41,30,129,129,1,20170304,20170404,0
JQuatrEr+yTeVRCqVNQQ3Ewx3KNnuwn5s1mGbYQBu3c=,38,30,149,149,0,20170307,20170406,0
JnRQXZR6Hjm/xW0ETtnLiCjVGqGYHZDc8SMETU0OSZc=,41,30,149,149,1,20170318,20170418,0
Jt/DLVnWtjtrqsEcGKAMC6u/YQT2wVw0VNMyStjdypc=,41,30,149,149,1,20151220,20200127,0
Jt6+73sbi/jjK0lO3/+IqssTZMr4/qSK2diGwhh6gEE=,41,30,149,149,1,20170304,20170404,0
Ly7SGfEXY/+Ee6bgbS638NOrNrcIMxf13HbGl76/3Zc=,38,30,149,149,0,20170326,20170425,0
Nfa1y7reliZoSbr99K25PdDjYtPRlvI9+FwswY9VA+g=,39,30,149,149,1,20170228,20170421,0
NgBh6ysMosVpN8R589/nzlRVSaYrJ9igs5pAewwi9Wg=,41,30,149,149,1,20170319,20170419,0
O0pxjTDFi0hkZAT1efMnKoPrugKDHheD0DGUQnihOsk=,41,30,99,99,1,20170320,20170420,0
ON6yKHrrrY3jMG/XQNavm/PHIQkUHp7i0z/EpVT7HAI=,41,30,149,149,1,20150902,20180802,0
OQZe7vuq7CoW9YuYBZr37nB8mNqt3WThGuA7IC/kV+o=,32,195,894,894,0,20170207,20170821,0
PF49tlXO19wlcWwOQIahgCBnKyxmzoAlkAptPWk1yYY=,41,30,99,99,1,20170303,20170403,0
PidV7bsI8AhePAF6KdeP6hUHBMk6xXT5WThtoP0wd88=,41,30,149,149,1,20170318,20170418,0
PrtE/72ZJ6WlK33CXDtkFr6mj0vYIieJOQr2I5GjVaY=,41,30,149,149,1,20151005,20171205,0
Q2txJWLoKRxTITdHVhOyel7jeidZxtIE7+/wGEq8IvA=,36,30,180,180,1,20170327,20170426,0
QAORM13vML7kdizJEpLIbtbHuot4Fu5/VKR0bgiRKHE=,40,30,149,149,1,20170311,20170410,0
QjAFI/1OeeG9I+Q59V+s9C1NMCo0S7xRNQkNgnrnmv8=,41,30,99,99,1,20170302,20170402,0
RPPYrg19I/fKJutMoZx5vacc6J8fwEOX1f8/y/TDakw=,41,30,99,99,1,20170321,20170421,0
T0EhFrvlG+fe10y9MEfM6eIDuwGOCodfFGeZK2HvAQQ=,38,30,149,149,0,20170327,20170426,0
T25tfwDejMnGsQJnzR4Ywp1wo/9jAM/YIHdIdnlnKTU=,41,30,99,99,1,20170317,20170417,0
TeRH9zQFjp/VA84qPAmekesDHcYpVa5o9lyS/f8QeYk=,41,30,99,99,1,20170306,20170406,0
UPZZzlrvxX0+rPDp5QjTPAdx1c7aZQlmuK3Q94U3vik=,41,30,100,100,1,20170325,20170425,0
UWSwcsk0FF2OTdvdaX+j2rX0RWJkMOyo17WM0q11RlA=,39,30,149,149,1,20170228,20170415,0
UmJ3+jDPzqh0mV2LqJ21/aDpAqYDyjhnY8BMP69SfeM=,40,30,149,149,1,20170319,20170420,0
V0zEG719Vx1RJUj9NvD0BdkYRpQ8507Yv7CzFc15qOU=,39,30,149,149,1,20170228,20170406,0
VEWNgc0ZDYuG5VBQ1yDqMy1cofxN+N+VLz0mNrZOTnU=,39,30,149,149,1,20170228,20170405,0
VW/kEb9vXlO9fErmyeoBzmouJirWxRnwZX6FFjtBrBo=,41,30,149,149,1,20170319,20170419,0
Vh/86lv9cgq8/YKYyycDYTCHruHCmqj1QzEjtfskTxM=,41,30,149,149,1,20150930,20170814,0
XDV4v2ar+If5FGSmeFiEBJquhRcTmrNkSD3aGVYYoCg=,39,30,149,149,1,20170228,20170429,0
Ya/ajmrTRdc+ulrrcQHz9dNeCeOscycowXPmQD4AvfU=,41,30,99,99,1,20170331,20170430,0
ZRiv8Q8egxtwJ2uIZEHNlwlIwd+2kkQl94A3Q2o/7CE=,41,30,99,99,1,20170324,20170424,0
bH19nGG6JkiMbdNieUM5r6ZocW9Q8uvsYvwK0k2pYtE=,29,30,180,180,1,20170327,20170327,1
bK4waVVBkLNmkW2r8cVQvA8IAMLJdw6WsY6QLSTRrEY=,29,30,180,180,0,20170327,20170426,0
bwBt+x1uIm8aPSV1OFPIoirJ7u+P1qQnixj2hgYUiRY=,36,30,180,180,1,20170324,20170514,0
c92vI8Qn+5JYzcleKpUL5nEHfdyDD0+ibXEybL4NzFs=,39,30,149,149,1,20170331,20170527,0
hJHmju0U+NWlBWReKNkZmZdDWLiYMYzR0o8B5s8EBtk=,39,30,149,149,1,20170228,20170409,0
ikiMcW810MS3na7WFe8YlGcHPqZ6n+vpye7gZ30Xibo=,39,30,149,149,1,20170331,20170518,0
jNjuhQiDAxztpqA4jlc9hUiv0ir72Zdx9B9mD301uIE=,41,30,149,149,1,20150217,20170616,0
kyPSN8PZdnSSTOa50Yh0lTqEj6v7HPI4k3PcOQQzYSM=,36,30,180,180,0,20170317,20170416,0
l+CFxZkbor72qMG1spc3V9lYlRWx5gBo2CglRIUnYfk=,16,30,149,149,1,20170312,20170411,0
lG+l39OgiYwlIQu0mO9b/gwK2zdvCnFvZJ6zxhAq8GE=,38,30,149,149,0,20170311,20170410,0
lhtq4PxJjikTfQJrIWg32/X7sMdpwaKSOhX4zsCQUkU=,39,30,149,149,1,20170228,20170414,0
lq2tsW92N2qJ6kcbrtdcD99kVPdJHNLOsu9U0tSgQ2U=,41,30,149,149,1,20170310,20170410,0
mJrVbtirYvV95S2W4w6xpfof1RQ0e6Y2sbuOIeYaHMw=,39,30,149,149,1,20170228,20170430,0
mMR9BJKztrzykD2pUaK+PV77+JiEbGLYpRxwRNltUW4=,39,30,149,149,1,20170131,20170405,0
mZiB17U5yuM4TxCnLKRH57I/XsSEr+LzXlgPE+apaqg=,41,30,99,99,1,20170308,20170407,0
mdc75mqmDTdotiOVa9DVyNPQ+wivAJTczw1g9/rj+EU=,41,30,99,99,1,20170309,20170409,0
nWd8ukPaQFb/v95YG68twTZi/Y6LonqCI42d0i/MNqo=,41,30,99,99,1,20170324,20170424,0
o3JiRU2q//xjAW/xtP5nb/5B+dy6Ie6lp2k4hwyS1zI=,23,30,149,149,1,20170331,20170430,0
ofVc6YDxX8cc+tBKcWZ2lusKTgIxKXMITfXs2ZlGEHw=,41,30,149,149,1,20170309,20170409,0
pMyyVhblQ1gv5Uh5caAZCJCoQ3NIFzaRPWxnjE5niTg=,38,30,149,149,0,20170306,20170419,0
q5lFUNKZ+ok76mL7jy2BEP394JhusB5FHzgSMfoKf6Q=,41,30,99,99,1,20170318,20170418,0
qA9MTwgkjiWyPwSllJq+2YQXzrI6owDRl4cRdlRUZp0=,38,30,149,149,0,20170306,20170405,0
qGr3M23JvCTVmkl1x4HXqp9aIUYoMDOfNFAf5KJ38sI=,41,30,129,129,1,20170331,20170430,0
qMtt1OqFZHHl1x5wfJIEjW7HMzX5p/UCzTL6c+2oYus=,36,30,180,180,1,20170325,20170424,0
qmt25o1H6T9WSTR691bV3dOsrEvmdUMkXu79rl2mp/s=,41,30,99,99,1,20170311,20170311,1
rX7WJfR87u5K6K9gbITbZiS45di+h3SdPGcwmADI3Ng=,40,30,149,149,1,20170305,20170406,0
rnJhOBPuqNI3ALqaBE6cLB6AOsmIe+0HJuKkFSGGl2A=,36,30,180,180,1,20170327,20170426,0
sAtHuE0X8LUeYUHi0VOOX2mkVa/zAyVl+w7rkTXaTn4=,41,30,99,99,1,20170326,20170426,0
sY5+Fss38CaINdX/U9grbdek3NTAA9Ln3EVc54UWgy8=,41,30,99,99,1,20170302,20170402,0
